Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,March,471100045331600,234.62
,March,171307508130200,254.54
,March,471100050610300,94.13
,March,151200032810500,299.11
,March,461800505300101,220.73
,April,471500000999999,142.76
,March,161200010810502,215.74
,March,451100036400900,124.56
,March,615100700,252.62
,April,6311303,771.48
,April,6321309,2146.8
,April,615030099,100.22
,March,461800505520501,206.51
,March,461800007520701,389.76
,March,171409090330200,184.76
,March,471100050600200,474.12
,March,171612565130205,354.53
,February,461800010400301,148.96
,March,451100022210200,43.2
,March,171409090331000,674.01
,March,461800018400301,12.26
,March,611100707,530.78
,March,615100600,122.1
,April,6324302,1278.54
,April,461800010325201,501.16
,April,461800010330201,301.95
,April,171406565331000,597.06
,April,171407777211000,194.55
,April,461800016325201,494.7
,April,611100707,811.76
,April,451900025330201,262.91
,April,171100090330200,300.29
,April,161850514030012,213.36
,April,171406565211000,119.98
,April,161200012810502,141.56
,April,451100040130200,54.51
,February,981200016800300,63.58
,February,6411801,98.48
,April,151200016800100,1453.07
,March,612100516,27.84
,February,471100045401000,20.08
,February,615330200,324.46
,February,461800007520501,61.31
,February,451100036400700,129.06
,April,451100036400300,704.26
,February,611210200,276.41
,March,611400700,121.84
,April,615100700,325.44
,April,171409090211100,650.7
,March,611050016,76.92
,April,451900022325501,65.9
,April,451900022130201,53.99
,April,451100036400100,87.94
,April,151200020800305,173.26
,April,471306508130200,342.24
,April,461800505501301,152.96
,April,151200016800305,339.37
,April,614400500,33.46
,April,171407777410100,38.58
,April,6321307,35.96
,March,461800505300201,57.41
,April,6211901,43.0
,February,461800505520601,114.48
,April,171307506130200,8.51
,April,451100028400700,4.11
,April,461800016130201,12.52
,March,451100032401000,31.74
,June,461800010400301,219.43
,June,461800016301501,950.63
,June,461800505110101,717.78
,June,471100063130200,191.42
,June,171406565100600,233.32
,June,613100500,366.33
,June,161200010800301,15042.99
,May,171409090210200,640.39
,July,471100063330200,1546.49
,July,171407777100700,1022.29
,July,451100028130200,2051.77
,July,451120064710100,2507.33
,July,451100036130200,692.46
,July,471100045330200,1962.18
,May,6211900,546.34
,July,451100025130200,2607.31
,July,471100050400300,1520.56
,July,471306506130200,1507.69
,May,451100028400300,897.45
,May,151200032800300,12070.56
,May,461800016301501,999.48
,May,471100063331600,159.38
,June,461800010301501,425.6
,June,451100022130200,663.36
,June,631400500,634.54
,July,171406565100700,2540.64
,July,161800008301201,532.42
,July,451100036330200,868.57
,July,451100032330200,421.36
,July,451100042400300,170.89
,July,623210200,194.46
,July,612100600,2612.04
,June,461800505301301,406.9
,July,171409090100700,1323.9
,May,171406565400400,643.42
,May,615331600,33.62
,July,451100040330200,591.81
,July,171409090700200,1483.53
,July,461800016301501,941.46
,July,461800505501301,169.29
,July,471100050331600,502.83
,July,171100080330200,1370.96
,July,151200020810500,158.21
,June,471100056331700,62.24
,June,623210200,201.92
,July,613100400,59.98
,July,611330200,1666.1
,July,161800505110101,674.04
,July,612050016,168.22
,June,461800018330201,1104.75
,June,171610050130205,136.12
,June,6321102,2336.94
,July,6211610,330.14
,May,171100080401000,7.73
,June,161200012810501,436.9
,June,611400300,442.3
,June,612100716,1027.54
,May,171407777100500,86.3
,June,451100028400300,147.0
,July,471100050400500,308.32
,July,6321310,195.8
,July,461800010301501,1384.21
,May,471100056331600,511.81
,May,614400300,37.04
,July,461800505310301,273.47
,July,171407777400100,25.18
,June,615100716,161.26
,June,6211900,346.44
,June,471708016700279,423.66
,May,171409090410300,366.64
,June,451100040610300,84.3
,July,633100700,2958.18
,July,451100036400300,122.46
,July,471100071331300,733.51
,June,171406565400600,97.07
,July,461800505301301,442.04
,May,171407777410100,93.5
,June,451900020400901,72.94
,June,6411801,194.88
,June,6411800,174.26
,May,461800605301201,26.04
,June,461800505502601,737.11
,June,981200010800100,8.39
,May,615060100,14.71
,June,171406565330200,96.96
,June,461800505301101,123.16
,July,171100090330200,868.03
,July,451100042400500,11.61
,July,461800012325401,392.12
,May,171406565210200,94.83
,June,471708015700279,62.92
,May,451900020301501,41.66
,May,471100063400500,24.56
,June,451116042030099,95.54
,June,461800016325401,107.11
,May,171407777330850,105.77
,June,171407777100700,251.77
,May,171406565410100,199.5
,June,461800010330201,30.56
,June,171406565410100,85.66
,May,471100045400326,75.26
,May,461800016325501,179.07
,July,451900020400901,27.12
,June,6211602,121.4
,June,471100045130200,88.83
,June,471100056401100,0.46
,June,451100028400700,15.72
,May,451100036400100,70.73
,May,451100020400700,56.94
,May,471100045130200,30.79
,July,471310008130200,281.64
,July,151200016800700,536.22
,August,6211610,499.66
,August,6411500,4930.0
,August,633100700,654.3
,August,161200012800301,20434.05
,August,612100600,1389.16
,August,471307508130200,3238.16
,July,461800605330201,26.24
,August,161800006110101,72.87
,August,451100036330200,2239.93
,August,171409090400300,1099.69
,August,451100032400500,263.86
,August,461800014301501,650.05
,August,471100045330200,1946.16
,August,461800007301201,1352.7
,July,615210119,13.56
,August,471100071330200,881.89
,June,451900020400301,16.64
,August,471607540130200,3248.76
,August,161800505301301,198.83
,August,471305006130200,2490.07
,August,451100032130200,1267.68
,August,151200020810500,193.8
,August,461800505330201,949.16
,July,451100040610300,44.81
,July,171406565100600,77.89
,August,451100040400900,140.74
,August,615100716,89.18
,June,981200016800300,14.78
,July,6211912,83.5
,July,611211000,60.46
,June,171409090400100,11.08
,June,614400700,8.5
,July,451100042400100,23.86
,September,471100050330200,1199.18
,August,451100042400500,155.03
,August,461800008110101,14.37
,August,171615075130205,586.81
,August,451100040400500,226.18
,September,612100600,351.76
,August,171406565210200,156.16
,August,471100050610300,203.14
,September,471100056330200,1209.85
,September,461800008530201,1508.91
,September,461800016400301,267.04
,August,471100056410300,95.7
,August,171407777401000,104.26
,September,981200016800100,6714.12
,September,461800016325401,487.82
,September,461800505501401,273.59
,August,615400300,708.56
,September,171409090211100,1424.11
,August,631700570,126.12
,September,171100080400300,271.07
,August,171409090700570,39.73
,September,451900020325201,103.01
,September,451900020301501,734.71
,September,451100023710100,970.19
,August,461800008330201,2.11
,September,471100045330226,122.51
,September,471100056400300,443.36
,September,171100080330200,112.1
,August,451100022301500,64.4
,September,461800010325201,640.35
,September,221014028400300,99.84
,August,471100056331600,96.9
,August,151200016810500,170.28
,September,461800012325401,332.92
,August,471100050130200,503.2
,September,6411800,123.96
,August,6318109,476.26
,September,451900022400301,171.79
,August,461800014325201,428.11
,August,471100056406350,116.36
,August,161800006301201,92.54
,September,461800505502301,10.32
,September,171407777400500,191.85
,September,471100053400700,95.98
,August,471100045400326,29.96
,August,471100050600226,11.48
,September,6213200,1478.08
,September,161800006301201,89.29
,September,151200025810500,346.92
,October,161200008800301,23927.17
,October,451100020400300,247.77
,October,451100045400300,1911.36
,October,471100071301500,188.34
,October,461800505301201,2908.52
,August,614211200,4353.1
,October,981200016800100,10983.02
,October,6211601,1041.14
,October,171100090400300,1062.73
,October,451100036330200,551.46
,August,171407777610150,143.88
,September,614400300,275.76
,October,461800505501401,718.75
,October,161800006110101,275.21
,October,451103305400300,563.12
,October,471305006130200,629.19
,October,221014028400300,89.22
,October,171409090100600,760.73
,October,471100066330200,1005.09
,October,614100500,798.3
,October,461800505502301,16.46
,October,171406565400500,73.61
,October,171406565400600,27.84
,October,461800018400301,421.73
,October,171409090700200,722.32
,October,171407777410100,139.51
,October,613100700,850.14
,October,171406565100700,152.45
,October,631700570,383.31
,October,171407777100600,21.26
,October,151200032800305,286.86
,October,471709025020029,227.12
,October,451100040330200,1857.61
,October,631400500,1128.1
,September,151200020800700,357.85
,October,171310008130200,61.44
,October,461800016325201,48.24
,September,171409090331000,523.94
,October,451100040400300,1461.98
,October,461800010325201,49.19
,September,6411801,97.56
,October,451100022210200,20.08
,October,471100050400700,19.2
,September,6321305,25.08
,October,171406565211000,315.58
,October,171615075130200,11971.98
,October,615100700,1419.26
,October,615100416,62.58
,October,171407777210200,575.78
,October,151200020810500,133.64
,October,613100600,178.82
,October,451100045130200,1015.68
,October,471104605610300,219.7
,October,161200008800101,2659.07
,October,6211411,4931.17
,October,451100040130200,747.16
,August,471100063600226,0.86
,October,4500025,605.14
,October,461800016301501,882.4
,October,171406565400400,319.1
,October,171407777100700,1762.02
,September,614400700,18.24
,October,171407777330200,534.9
,October,451100040400500,85.15
,October,171310010130200,63.44
,September,451100020130200,1.95
,October,6211902,21.72
,October,451100045331600,634.79
,October,461800505503101,62.99
,September,461800010400901,20.61
,September,4500061,108.68
,October,614100700,229.18
,October,451100045401100,130.31
,October,171406565400100,60.08
,September,612000108,32.32
,September,471100063400700,4.68
,October,612100516,138.9
,October,612000108,126.5
,September,615040016,131.94
,October,611400300,60.78
,August,451100042400100,7.84
,October,611100407,84.92
,September,161200012810502,14.28
,August,451900022301501,16.62
,November,6313101,201965.34
,November,6219103,227.27
,December,151200025800300,18409.28
,December,171100090400300,397.66
,December,471100066330200,238.64
,December,171612565130200,5951.06
,December,451100045331600,628.49
,December,461800605301201,503.58
,December,151200032800300,16025.99
,November,171406565331000,318.58
,November,171620075130200,5731.83
,November,451100040330200,557.87
,November,151200032800700,288.39
,December,471100056400300,1077.27
,December,471307508130200,1369.07
,December,451100023710100,1925.65
,December,612050016,267.56
,December,451100036330200,2226.75
,December,161200012800101,574.33
,December,451100045330200,1753.23
,December,171407777100700,1346.12
,December,451100022330200,429.08
,December,461800016400301,367.77
,December,451900020330201,728.86
,December,461800008400301,126.55
,November,171407777400300,810.98
,November,461800016330201,295.58
,December,171407777330200,738.15
,November,461800007530201,1416.93
,November,471100053331600,31.44
,December,461800014301501,541.64
,November,161200008800101,3107.09
,December,461800014400301,311.94
,December,631400300,184.3
,November,161200010800701,40.82
,November,612330200,248.68
,December,171409090400100,159.37
,December,612100716,1439.78
,November,461800008400301,10.34
,November,471708016700279,367.16
,November,631400300,326.63
,November,631400500,195.56
,November,171100085331300,245.09
,November,981200016800100,884.35
,November,614700200,422.38
,November,471100050331600,40.07
,November,171409090100700,541.63
,November,161200012810501,52.26
,November,471100045130200,56.68
,November,171407777400500,64.58
,November,461800605301201,2088.5
,December,6311304,1926.14
,December,6324303,321.12
,November,151200016800100,252.91
,November,171100085330200,111.08
,November,451100045130200,81.64
,December,614330200,88.0
,November,171407777301200,12.82
,November,161200010810501,65.44
,November,471100063610300,27.67
,December,171409090301200,113.02
,December,171407777301200,77.34
,December,461800008325101,131.7
,November,451900042330201,188.14
,November,451100045400600,15.0
,November,171620075130205,251.62
,November,171406565400550,49.78
,November,151200025800700,79.61
,December,471100071301500,33.46
,November,471100050331700,56.94
,November,221014028400300,70.46
,October,461800505502701,119.24
,November,461800014325201,36.93
,November,612100707,28.64
,November,611100707,183.24
,October,614030097,30.64
,November,461800505503101,47.28
,November,633100700,29.52
,November,461800012320201,1.94
,January,471100063400300,1694.92
,January,461800012301501,1699.93
,January,171407777331000,3368.1
,January,171615075130200,5250.57
,January,615100716,411.78
,January,171610050130200,9977.3
,January,461800505301201,7600.74
,January,461800505502801,2008.0
,January,461800007301601,1192.76
,January,171406565100700,2176.16
,January,6313101,195899.84
,January,451100028330200,3678.81
,February,171409090400300,1579.85
,February,451100045400300,1611.19
